wpPostId,title,slug,url,parentId,mimeType,width,height,attachedFile
2920,979-13-87525-57-6_cub,979-13-87525-57-6_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Manual-de-Odontologia-para-Pacientes-con-Necesidades-Especiales-y-Condiciones-Medicas-Complejas_Autor_Diego-Gomez-Costa_MMD.jpg,,image/jpeg,500,772,Libro_Manual-de-Odontologia-para-Pacientes-con-Necesidades-Especiales-y-Condiciones-Medicas-Complejas_Autor_Diego-Gomez-Costa_MMD.jpg
2922,979-13-87525-50-7_cub,979-13-87525-50-7_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Literatura-clasica-para-fliparte-en-las-cenas_Autores_AEDOS-MODERNOS_Genero-DSBB-Literatura-clasica.jpg,,image/jpeg,500,705,Libro_Literatura-clasica-para-fliparte-en-las-cenas_Autores_AEDOS-MODERNOS_Genero-DSBB-Literatura-clasica.jpg
2923,AAFF_cub_ProteccionSocial,aaff_cub_proteccionsocial-2,https://editoriallarueca.com/wp-content/uploads/Libro_PROTECCION-SOCIAL-A-LA-INFANCIA-EN-CHILE-PROPUESTAS-PARA-TRANSFORMAR-UNA-LARGA-CRISIS-EN-UNA-OPORTUNIDAD-DE-MEJORA-EFECTI.jpg,,image/jpeg,500,725,Libro_PROTECCION-SOCIAL-A-LA-INFANCIA-EN-CHILE-PROPUESTAS-PARA-TRANSFORMAR-UNA-LARGA-CRISIS-EN-UNA-OPORTUNIDAD-DE-MEJORA-EFECTI.jpg
2924,979-13-87525-56-9_cub,979-13-87525-56-9_cub-2,https://editoriallarueca.com/wp-content/uploads/Ecos-del-Mundo-Un-Viaje-de-Ensueno-a-traves-de-los-Continentes_Autor_J.EmilioRomero_Genero-WTL-Viajes-y-vacaciones.jpg,,image/jpeg,500,733,Ecos-del-Mundo-Un-Viaje-de-Ensueno-a-traves-de-los-Continentes_Autor_J.EmilioRomero_Genero-WTL-Viajes-y-vacaciones.jpg
2925,979-13-87525-55-2_cub,979-13-87525-55-2_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_ViajandoLigero_Autor_GuillermoM.Schrem_Genero-FA-Ficcion-contemporanea.jpg,,image/jpeg,500,732,Libro_ViajandoLigero_Autor_GuillermoM.Schrem_Genero-FA-Ficcion-contemporanea.jpg
2926,979-13-87525-47-7_cub,979-13-87525-47-7_cub-2,https://editoriallarueca.com/wp-content/uploads/libro_El-joven-clonado_Autor_LuisGausach_Genero-FA-Ficcion-contemporanea.jpg,,image/jpeg,500,728,libro_El-joven-clonado_Autor_LuisGausach_Genero-FA-Ficcion-contemporanea.jpg
2927,PORTADAnueva,portadanueva-2,https://editoriallarueca.com/wp-content/uploads/Libro_Gris-mas-bien-plomo_Autora_ElgaReategui_Genero_Novela-FA.jpg,,image/jpeg,500,707,Libro_Gris-mas-bien-plomo_Autora_ElgaReategui_Genero_Novela-FA.jpg
2928,cub_Penuntimo,cub_penuntimo-2,https://editoriallarueca.com/wp-content/uploads/Libro_Penultimo-verso-Me-rindo_Autor_MiguelAngelGuemes.jpg,,image/jpeg,500,733,Libro_Penultimo-verso-Me-rindo_Autor_MiguelAngelGuemes.jpg
2930,Manual de gestión para dueños de pymes atrapados en su negocio,manual-de-gestion-para-duenos-de-pymes-atrapados-en-su-negocio,https://editoriallarueca.com/wp-content/uploads/Libro_Trabajas-demasiado-para-ganar-tan-poco-–-Manual-de-gestion-para-duenos-de-pymes-atrapados-en-su-negocio_Autor_GuillermoMayayo_Genero_KJ-Busine.jpg,,image/jpeg,500,720,Libro_Trabajas-demasiado-para-ganar-tan-poco-–-Manual-de-gestion-para-duenos-de-pymes-atrapados-en-su-negocio_Autor_GuillermoMayayo_Genero_KJ-Busine.jpg
2934,Libro_Trabajas demasiado para ganar tan poco_ Manual de gestión para dueños de pymes atrapados en su negocio_Autor Guillermo Mayayo_Genero KJ,libro_trabajas-demasiado-para-ganar-tan-poco_-manual-de-gestion-para-duenos-de-pymes-atrapados-en-su-negocio_autor-guillermo-mayayo_genero-kj,https://editoriallarueca.com/wp-content/uploads/Libro_Trabajas-demasiado-para-ganar-tan-poco_-Manual-de-gestion-para-duenos-de-pymes-atrapados-en-su-negocio_Autor-Guillermo-Mayayo_Genero-KJ.jpg,,image/jpeg,1890,1350,Libro_Trabajas-demasiado-para-ganar-tan-poco_-Manual-de-gestion-para-duenos-de-pymes-atrapados-en-su-negocio_Autor-Guillermo-Mayayo_Genero-KJ.jpg
2935,Autor_Guillermo Mayayo García_Libro_ Trabajas demasiado para ganar tan poco_Genero Business&Management,autor_guillermo-mayayo-garcia_libro_-trabajas-demasiado-para-ganar-tan-poco_genero-businessmanagement,https://editoriallarueca.com/wp-content/uploads/Autor_Guillermo-Mayayo-Garcia_Libro_-Trabajas-demasiado-para-ganar-tan-poco_Genero-BusinessManagement.jpg,,image/jpeg,400,601,Autor_Guillermo-Mayayo-Garcia_Libro_-Trabajas-demasiado-para-ganar-tan-poco_Genero-BusinessManagement.jpg
2936,979-13-87525-45-3_cub,979-13-87525-45-3_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_La-Seguridad-ciudadana-en-el-Ambito-Local-–-Manual-para-la-gestion-de-la-seguridad-Municipal_AutorLeonardoRoman_Genero-JPP.jpg,,image/jpeg,1346,1940,Libro_La-Seguridad-ciudadana-en-el-Ambito-Local-–-Manual-para-la-gestion-de-la-seguridad-Municipal_AutorLeonardoRoman_Genero-JPP.jpg
2937,979-13-87525-43-9_cubmarcascorte,979-13-87525-43-9_cubmarcascorte-2,https://editoriallarueca.com/wp-content/uploads/libro_-Analisis-de-errores-morfosintacticos-en-un-aula-de-EspanolLE.-El-caso-del-grupo-de-estudiantes-del-nivel-B2-de-seg.jpg,,image/jpeg,500,721,libro_-Analisis-de-errores-morfosintacticos-en-un-aula-de-EspanolLE.-El-caso-del-grupo-de-estudiantes-del-nivel-B2-de-seg.jpg
2938,Libro_Confesiones verdaderas de un verdadero cascarrabias_Autor_FcoBreijo_genero WH humor,libro_confesiones-verdaderas-de-un-verdadero-cascarrabias_autor_fcobreijo_genero-wh-humor,https://editoriallarueca.com/wp-content/uploads/Libro_Confesiones-verdaderas-de-un-verdadero-cascarrabias_Autor_FcoBreijo_genero-WH-humor.jpg,,image/jpeg,1512,2268,Libro_Confesiones-verdaderas-de-un-verdadero-cascarrabias_Autor_FcoBreijo_genero-WH-humor.jpg
2939,Libro_FUERTEVENTURA Luz y Silencios_Autor_AntonioOlmedo_género VTH,libro_fuerteventura-luz-y-silencios_autor_antonioolmedo_genero-vth,https://editoriallarueca.com/wp-content/uploads/Libro_FUERTEVENTURA-Luz-y-Silencios_Autor_AntonioOlmedo_genero-VTH.tif,,,,,Libro_FUERTEVENTURA-Luz-y-Silencios_Autor_AntonioOlmedo_genero-VTH.tif
2940,Libro_FUERTEVENTURA Luz y Silencios_Autor_AntonioOlmedo_género VTH,libro_fuerteventura-luz-y-silencios_autor_antonioolmedo_genero-vth-2,https://editoriallarueca.com/wp-content/uploads/Libro_FUERTEVENTURA-Luz-y-Silencios_Autor_AntonioOlmedo_genero-VTH-1.tif,,,,,Libro_FUERTEVENTURA-Luz-y-Silencios_Autor_AntonioOlmedo_genero-VTH-1.tif
2941,Libro_FUERTEVENTURA Luz y Silencios_Autor_AntonioOlmedo_género VTH,libro_fuerteventura-luz-y-silencios_autor_antonioolmedo_genero-vth-3,https://editoriallarueca.com/wp-content/uploads/Libro_FUERTEVENTURA-Luz-y-Silencios_Autor_AntonioOlmedo_genero-VTH-2.tif,,,,,Libro_FUERTEVENTURA-Luz-y-Silencios_Autor_AntonioOlmedo_genero-VTH-2.tif
2961,Libro_El lenguaje perdido de las nubes_Autor_AntonioL.GomezCharlin_Género Ficción (FA)_EditorialLaRueca,libro_el-lenguaje-perdido-de-las-nubes_autor_antoniol-gomezcharlin_genero-ficcion-fa_editoriallarueca,https://editoriallarueca.com/wp-content/uploads/Libro_El-lenguaje-perdido-de-las-nubes_Autor_AntonioL.GomezCharlin_Genero-Ficcion-FA_EditorialLaRueca.png,,image/png,425,595,Libro_El-lenguaje-perdido-de-las-nubes_Autor_AntonioL.GomezCharlin_Genero-Ficcion-FA_EditorialLaRueca.png
2963,MochUP_Libro_El lenguaje perdido de las nubesAutor_AntonioL,mochup_libro_el-lenguaje-perdido-de-las-nubesautor_antoniol,https://editoriallarueca.com/wp-content/uploads/MochUP_Libro_El-lenguaje-perdido-de-las-nubesAutor_AntonioL.jpg,,image/jpeg,1528,1356,MochUP_Libro_El-lenguaje-perdido-de-las-nubesAutor_AntonioL.jpg
2964,CUBIERTAS MODIFICADAS.indd,cubiertas-modificadas-indd,https://editoriallarueca.com/wp-content/uploads/Libro_El-lenguaje-perdido-de-las-nubes_Autor_AntonioLCharlin_Genero-FA_Editorial-La-Rueca.jpg,,image/jpeg,177,226,Libro_El-lenguaje-perdido-de-las-nubes_Autor_AntonioLCharlin_Genero-FA_Editorial-La-Rueca.jpg
2969,Libro_FuerteventuraLuzySilencios_Autor_Antonio Olmedo_Genero Turismo_EditorialLaRueca,libro_fuerteventuraluzysilencios_autor_antonio-olmedo_genero-turismo_editoriallarueca,https://editoriallarueca.com/wp-content/uploads/Libro_FuerteventuraLuzySilencios_Autor_Antonio-Olmedo_Genero-Turismo_EditorialLaRueca-.jpg,,image/jpeg,240,369,Libro_FuerteventuraLuzySilencios_Autor_Antonio-Olmedo_Genero-Turismo_EditorialLaRueca-.jpg
2970,979-13-87525-41-5_cub,979-13-87525-41-5_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_El-pueblo-Judio.-Legado-y-nexo-con-Judea-Una-historia-Milenaria_Autor_DiegoGomezCosta_GeneroHBJF1_EditorialLaRueca.jpg,,image/jpeg,500,815,Libro_El-pueblo-Judio.-Legado-y-nexo-con-Judea-Una-historia-Milenaria_Autor_DiegoGomezCosta_GeneroHBJF1_EditorialLaRueca.jpg
2971,Portada_Socrates,portada_socrates-2,https://editoriallarueca.com/wp-content/uploads/Libro_-Descartes-y-su-duda-hiperbolica_Autor_AlonsoCruz_GeneroDNF_EditorialLaRueca.jpg,,image/jpeg,500,722,Libro_-Descartes-y-su-duda-hiperbolica_Autor_AlonsoCruz_GeneroDNF_EditorialLaRueca.jpg
2972,cub_1_Memorias,cub_1_memorias-2,https://editoriallarueca.com/wp-content/uploads/Libro_Memorias-de-Opera_Autor_PIERO-POGGIALINI_Genero_BG_EditorialLaRueca.jpg,,image/jpeg,500,690,Libro_Memorias-de-Opera_Autor_PIERO-POGGIALINI_Genero_BG_EditorialLaRueca.jpg
2977,cub_cartas,cub_cartas-2,https://editoriallarueca.com/wp-content/uploads/Libro_Cartas-a-un-hombre_Autor_Rosa-Ma-Escudero_Genero-DNF_Editorial-la-Rueca-.jpg,,image/jpeg,500,710,Libro_Cartas-a-un-hombre_Autor_Rosa-Ma-Escudero_Genero-DNF_Editorial-la-Rueca-.jpg
2978,979-13-87525-37-8_cub,979-13-87525-37-8_cub-4,https://editoriallarueca.com/wp-content/uploads/Libro_AZUL_Autor_JoseVteCarmona_Genero-FA_Editorial-La-Rueca-.jpg,,image/jpeg,500,796,Libro_AZUL_Autor_JoseVteCarmona_Genero-FA_Editorial-La-Rueca-.jpg
2979,979-13-87525-34-7_cub,979-13-87525-34-7_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Evocacion-y-sucesos-de-Dolores-la-Tuerta_Autor_Jose-Herruzo_Genero-_Novela-Historica_Editorial-la-Rueca.jpg,,image/jpeg,500,728,Libro_Evocacion-y-sucesos-de-Dolores-la-Tuerta_Autor_Jose-Herruzo_Genero-_Novela-Historica_Editorial-la-Rueca.jpg
2980,979-13-87525-27-9_cub,979-13-87525-27-9_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Los-mejores-cortos-de-Gomez-Rosas_Autor_Manuel-Gomez-Rosas_genero-YFQ_Editorial-la-Rueca.jpg,,image/jpeg,500,700,Libro_Los-mejores-cortos-de-Gomez-Rosas_Autor_Manuel-Gomez-Rosas_genero-YFQ_Editorial-la-Rueca.jpg
2981,CUB_UnPaseo,cub_unpaseo-2,https://editoriallarueca.com/wp-content/uploads/Libro_Un-paseo-por-mis-recuerdos_Autora_Rossi-De-Juan_Genero_BT_Editorial-la-Rueca.jpg,,image/jpeg,500,733,Libro_Un-paseo-por-mis-recuerdos_Autora_Rossi-De-Juan_Genero_BT_Editorial-la-Rueca.jpg
2982,"Perderse, Encontrarse, Despertar - 1",perderse-encontrarse-despertar-1-2,https://editoriallarueca.com/wp-content/uploads/Libro_-Perderse-Encontrarse-Despertar_Autora_Marina-A.-Dominguez_Genero_Poesia-DC_Editorial-la-Rueca.jpg,,image/jpeg,500,700,Libro_-Perderse-Encontrarse-Despertar_Autora_Marina-A.-Dominguez_Genero_Poesia-DC_Editorial-la-Rueca.jpg
2983,979-13-87525-32-3_cub,979-13-87525-32-3_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Mano-a-Mano_Autor_Guillermo-M.-Schrem_Genero-FA-Editorial-la-Rueca.jpg,,image/jpeg,500,739,Libro_Mano-a-Mano_Autor_Guillermo-M.-Schrem_Genero-FA-Editorial-la-Rueca.jpg
2984,Adobe Photoshop PDF,adobe-photoshop-pdf-2,https://editoriallarueca.com/wp-content/uploads/Libro_Veintidos-kilos-un-millon_Autor_Guillermo-M.-Schrem_Genero-FA_-Editorial-la-Rueca.jpg,,image/jpeg,500,730,Libro_Veintidos-kilos-un-millon_Autor_Guillermo-M.-Schrem_Genero-FA_-Editorial-la-Rueca.jpg
2985,979-13-87525-20-0_cub,979-13-87525-20-0_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Pajaro-en-el-Alambre_Autor_Guillermo-M.-Schrem_Genero-FA-Editorial-la-Rueca.jpg,,image/jpeg,1747,2560,Libro_Pajaro-en-el-Alambre_Autor_Guillermo-M.-Schrem_Genero-FA-Editorial-la-Rueca-scaled.jpg
2986,979-13-87525-25-5_cub,979-13-87525-25-5_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_El-dolor-de-un-alma-sin-memoria_Autor_Diego-Gomez-Costa_Fenero-FA-Editorial-la-Rueca-copia.jpg,,image/jpeg,500,793,Libro_El-dolor-de-un-alma-sin-memoria_Autor_Diego-Gomez-Costa_Fenero-FA-Editorial-la-Rueca-copia.jpg
2987,979-13-87525-23-1_cub,979-13-87525-23-1_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Monasterio-de-San-Lorenzo-de-El-Escorial-–-Una-visita-interior_Autor_Santiago-Garcia-Gonzalez_Genero-WTGC_Editorial-la-Rueca.jpg,,image/jpeg,1270,1937,Libro_Monasterio-de-San-Lorenzo-de-El-Escorial-–-Una-visita-interior_Autor_Santiago-Garcia-Gonzalez_Genero-WTGC_Editorial-la-Rueca.jpg
2988,979-13-87525-17-0_cub,979-13-87525-17-0_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Otros-Oficios-en-Moralzarzal_Autor_Antonio-Lopez-Hurtado_genero-GP-Editorial-la-Rueca.jpg,,image/jpeg,1184,1710,Libro_Otros-Oficios-en-Moralzarzal_Autor_Antonio-Lopez-Hurtado_genero-GP-Editorial-la-Rueca.jpg
2989,979-13-87525-01-9_cub,979-13-87525-01-9_cub-3,https://editoriallarueca.com/wp-content/uploads/Libro_Las-aventuras-de-SuperPsico_Autora_Maria-Isabel-Herrero-de-la-Torre_Genero-YB_Editorial-la-Rueca.jpg,,image/jpeg,1189,1638,Libro_Las-aventuras-de-SuperPsico_Autora_Maria-Isabel-Herrero-de-la-Torre_Genero-YB_Editorial-la-Rueca.jpg
2990,GenerosPortada,generosportada-2,https://editoriallarueca.com/wp-content/uploads/Libro_Diferencias-de-genero-en-la-expresion-conductual-de-la-violencia_Autora_Maria-Isabel-Herrero-de-la-Torre_Genero-JFF-Editorial-la-rueca-.jpg,,image/jpeg,500,700,Libro_Diferencias-de-genero-en-la-expresion-conductual-de-la-violencia_Autora_Maria-Isabel-Herrero-de-la-Torre_Genero-JFF-Editorial-la-rueca-.jpg
2991,cub3_Reflejos,cub3_reflejos-2,https://editoriallarueca.com/wp-content/uploads/Libro_Entre-lineas-reflejos-de-un-tiempo-convulso_Autor_Juan-Antonio-Valero-Casado_Genero-DN-Editorioal-La-Rueca.jpg,,image/jpeg,1103,1701,Libro_Entre-lineas-reflejos-de-un-tiempo-convulso_Autor_Juan-Antonio-Valero-Casado_Genero-DN-Editorioal-La-Rueca.jpg
2992,978-84-19865-97-7_cub,978-84-19865-97-7_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_El-musical-como-vehiculo-de-aprendizaje_Autora_Sara-Sanchez-Prieto_Genero-ANC-Editorial-la-Rueca.jpg,,image/jpeg,1181,1654,Libro_El-musical-como-vehiculo-de-aprendizaje_Autora_Sara-Sanchez-Prieto_Genero-ANC-Editorial-la-Rueca.jpg
2993,Libro_Estrategias educativas a través del teatro musical_Autora_Sara Sánchez Prieto_Género (ANC) Editorial la Rueca,libro_estrategias-educativas-a-traves-del-teatro-musical_autora_sara-sanchez-prieto_genero-anc-editorial-la-rueca,https://editoriallarueca.com/wp-content/uploads/Libro_Estrategias-educativas-a-traves-del-teatro-musical_Autora_Sara-Sanchez-Prieto_Genero-ANC-Editorial-la-Rueca-.jpg,,image/jpeg,500,696,Libro_Estrategias-educativas-a-traves-del-teatro-musical_Autora_Sara-Sanchez-Prieto_Genero-ANC-Editorial-la-Rueca-.jpg
2994,979-13-87525-10-1_cub,979-13-87525-10-1_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Metodo-Sah-G-Maes_Autora_Malva-Luz_Genero-VXFC1-Editorial-la-Rueca.jpg,,image/jpeg,500,773,Libro_Metodo-Sah-G-Maes_Autora_Malva-Luz_Genero-VXFC1-Editorial-la-Rueca.jpg
2995,979-13-87525-12-5_cub,979-13-87525-12-5_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Cuentos-Infantiles_Autor_Manuel-Anton_Genero-FYB-Editorial-la-Rueca.jpg,,image/jpeg,500,628,Libro_Cuentos-Infantiles_Autor_Manuel-Anton_Genero-FYB-Editorial-la-Rueca.jpg
2996,978-84-19865-69-4 _cub,978-84-19865-69-4-_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_El-valor-de-la-amistad-–-Un-viaje-al-pais-de-las-Nubes_Autora_Mari-Carmen-Gordillo-Gonzalez_Genero-YF-Editorial-la-Rueca.jpg,,image/jpeg,500,800,Libro_El-valor-de-la-amistad-–-Un-viaje-al-pais-de-las-Nubes_Autora_Mari-Carmen-Gordillo-Gonzalez_Genero-YF-Editorial-la-Rueca.jpg
2997,979-13-87525-11-8_cub,979-13-87525-11-8_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Compendio-sobre-los-ejercicios-y-el-arte-militar-reunido-en-tres-libros_Traduccion_-Elena-Miramontes_Genero-HB-Editorial-la-Rueca.jpg,,image/jpeg,500,718,Libro_Compendio-sobre-los-ejercicios-y-el-arte-militar-reunido-en-tres-libros_Traduccion_-Elena-Miramontes_Genero-HB-Editorial-la-Rueca.jpg
2998,PORTADA Y CONTRAPORTADA.cdr,portada-y-contraportada-cdr-3,https://editoriallarueca.com/wp-content/uploads/Libro_Christus-verbo-y-verso-segun-un-posadero_Autor_-Ignacio-Luis-de-Orduna-Puebla_Genero-DC-LaRue.jpg,,image/jpeg,500,680,Libro_Christus-verbo-y-verso-segun-un-posadero_Autor_-Ignacio-Luis-de-Orduna-Puebla_Genero-DC-LaRue.jpg
2999,3cub_ensayo,3cub_ensayo-2,https://editoriallarueca.com/wp-content/uploads/Libro_El-poderoso-Sir-Tristan-en-la-Saga-del-Prince-Valiant-1937-1971-de-Harold-Foster.-_Autor_CarlosRios_Genero-DSBB-.jpg,,image/jpeg,500,713,Libro_El-poderoso-Sir-Tristan-en-la-Saga-del-Prince-Valiant-1937-1971-de-Harold-Foster.-_Autor_CarlosRios_Genero-DSBB-.jpg
3000,979-13-87525-00-2_cub,979-13-87525-00-2_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Adios-a-la-tristeza_Autor_DavidGarcia_Genero-YBCS-Editorial-la-Rueca-copia.jpg,,image/jpeg,500,750,Libro_Adios-a-la-tristeza_Autor_DavidGarcia_Genero-YBCS-Editorial-la-Rueca-copia.jpg
3001,979-13-87525-06-4_cub,979-13-87525-06-4_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Famosa-gabardina-azul_Autor_Guillermo-M.-Schrem_Genero-FA-Editorial-la-Rueca.jpg,,image/jpeg,500,700,Libro_Famosa-gabardina-azul_Autor_Guillermo-M.-Schrem_Genero-FA-Editorial-la-Rueca.jpg
3002,979-13-87525-04-0_cub,979-13-87525-04-0_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Monedad-del-Corazon_Autor_Jesus-Adame-Ardila_Genero-FV-Editorial-la-Rueca.jpg,,image/jpeg,500,697,Libro_Monedad-del-Corazon_Autor_Jesus-Adame-Ardila_Genero-FV-Editorial-la-Rueca.jpg
3003,Libro_Dias de Galerna_Autor_Rodrigo Vázquez_Género (WT) Editorial la Rueca,libro_dias-de-galerna_autor_rodrigo-vazquez_genero-wt-editorial-la-rueca,https://editoriallarueca.com/wp-content/uploads/Libro_Dias-de-Galerna_Autor_Rodrigo-Vazquez_Genero-WT-Editorial-la-Rueca-.jpg,,image/jpeg,1812,2560,Libro_Dias-de-Galerna_Autor_Rodrigo-Vazquez_Genero-WT-Editorial-la-Rueca--scaled.jpg
3004,979-13-87525-02-6_cub,979-13-87525-02-6_cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_Morir-todos-los-dias_Autores-Gabriela-Yordinova-y-Rafael-Martinez-Serrano_Genero-BT-Editorial-la-Rueca.jpg,,image/jpeg,500,731,Libro_Morir-todos-los-dias_Autores-Gabriela-Yordinova-y-Rafael-Martinez-Serrano_Genero-BT-Editorial-la-Rueca.jpg
3005,978-84-18924-14-9_cub,978-84-18924-14-9_cub,https://editoriallarueca.com/wp-content/uploads/libro_La-luna-triangular_Autor_Rafael-Martinez-Serrano_Genero-FA-Editorial-la-Rueca.jpg,,image/jpeg,500,762,libro_La-luna-triangular_Autor_Rafael-Martinez-Serrano_Genero-FA-Editorial-la-Rueca.jpg
3006,Libro_Arcanum–La torá de Minerva_Autora_Minerva Buiza_Género (VXFC1) Editorial la Rueca,libro_arcanum-la-tora-de-minerva_autora_minerva-buiza_genero-vxfc1-editorial-la-rueca,https://editoriallarueca.com/wp-content/uploads/Libro_Arcanum–La-tora-de-Minerva_Autora_Minerva-Buiza_Genero-VXFC1-Editorial-la-Rueca.jpg,,image/jpeg,500,728,Libro_Arcanum–La-tora-de-Minerva_Autora_Minerva-Buiza_Genero-VXFC1-Editorial-la-Rueca.jpg
3007,Libro_La última carta_Autor_Alonso Cruz León_Género (HP) Editorial la Rueca,libro_la-ultima-carta_autor_alonso-cruz-leon_genero-hp-editorial-la-rueca,https://editoriallarueca.com/wp-content/uploads/Libro_La-ultima-carta_Autor_Alonso-Cruz-Leon_Genero-HP-Editorial-la-Rueca.jpg,,image/jpeg,500,710,Libro_La-ultima-carta_Autor_Alonso-Cruz-Leon_Genero-HP-Editorial-la-Rueca.jpg
3008,978-84-19865-81-6cub,978-84-19865-81-6cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_CUENTOS-PARA-AMARA-–-El-secreto-del-carpintero_Autor_Francisco-Marin-Vargas_Genero-YBCS-Editorial-la-Rueca.jpg,,image/jpeg,1876,2047,Libro_CUENTOS-PARA-AMARA-–-El-secreto-del-carpintero_Autor_Francisco-Marin-Vargas_Genero-YBCS-Editorial-la-Rueca.jpg
3009,978-84-19865-71-7_CUB,978-84-19865-71-7_cub-3,https://editoriallarueca.com/wp-content/uploads/Libro_CUENTOS-PARA-AMARA-DonaBota_Autor_Francisco-Marin-Vargas_Genero-YBCS-Editorial-La-Rueca.jpg,,image/jpeg,500,544,Libro_CUENTOS-PARA-AMARA-DonaBota_Autor_Francisco-Marin-Vargas_Genero-YBCS-Editorial-La-Rueca.jpg
3010,978-84-19865-68-7cub,978-84-19865-68-7cub-2,https://editoriallarueca.com/wp-content/uploads/Libro_CUENTOS-PARA-AMARA-La-Nieve-–-Amara-toca-el-tambor_Autor_Francisco-Marin-Vargas_Genero-YBCS-Editorial-la-Rueca.jpg,,image/jpeg,500,542,Libro_CUENTOS-PARA-AMARA-La-Nieve-–-Amara-toca-el-tambor_Autor_Francisco-Marin-Vargas_Genero-YBCS-Editorial-la-Rueca.jpg
3011,Libro_Una escuela de música_Autor_ Juan José Velasco Sánchez-Mayoral_Género FA_Editorial la Rueca,libro_una-escuela-de-musica_autor_-juan-jose-velasco-sanchez-mayoral_genero-fa_editorial-la-rueca,https://editoriallarueca.com/wp-content/uploads/Libro_Una-escuela-de-musica_Autor_-Juan-Jose-Velasco-Sanchez-Mayoral_Genero-FA_Editorial-la-Rueca.jpg,,image/jpeg,500,741,Libro_Una-escuela-de-musica_Autor_-Juan-Jose-Velasco-Sanchez-Mayoral_Genero-FA_Editorial-la-Rueca.jpg
3012,Libro_Cartas a Diego – Reflexiones sobre un nacimiento_Autor_Francisco Marín Vargas_Género BG_Editorial la Rueca,libro_cartas-a-diego-reflexiones-sobre-un-nacimiento_autor_francisco-marin-vargas_genero-bg_editorial-la-rueca,https://editoriallarueca.com/wp-content/uploads/Libro_Cartas-a-Diego-–-Reflexiones-sobre-un-nacimiento_Autor_Francisco-Marin-Vargas_Genero-BG_Editorial-la-Rueca.jpg,,image/jpeg,500,772,Libro_Cartas-a-Diego-–-Reflexiones-sobre-un-nacimiento_Autor_Francisco-Marin-Vargas_Genero-BG_Editorial-la-Rueca.jpg
3013,979-13-87525-24-8-cub,979-13-87525-24-8-cub-2,https://editoriallarueca.com/wp-content/uploads/libro_-El-futuro-politico-de-Guinea-Ecuatorial_Autor_Anastasio-Sima_Genero-ensayo-Politico_Editorial-la-Rueca.jpg,,image/jpeg,500,723,libro_-El-futuro-politico-de-Guinea-Ecuatorial_Autor_Anastasio-Sima_Genero-ensayo-Politico_Editorial-la-Rueca.jpg
3014,AAFF_cub_ElMundoRural,aaff_cub_elmundorural-2,https://editoriallarueca.com/wp-content/uploads/Libro-El-mundo-rural-en-Moralzarzal_Autor-Antonio-Lopez-Hurtado_Genero-Historia_Editorial-la-Rueca.jpg,,image/jpeg,1186,1702,Libro-El-mundo-rural-en-Moralzarzal_Autor-Antonio-Lopez-Hurtado_Genero-Historia_Editorial-la-Rueca.jpg
3015,w_1435OK,w_1435ok-2,https://editoriallarueca.com/wp-content/uploads/Libro-1435-mm-Ancho-de-via-europeo_Autor-Guillermo-M.-Schrem_Genero-Novela_Editorial-la-Rueca.jpg,,image/jpeg,1846,2560,Libro-1435-mm-Ancho-de-via-europeo_Autor-Guillermo-M.-Schrem_Genero-Novela_Editorial-la-Rueca-scaled.jpg
3016,Libro El azul del mar en los mapas_Autor Karlos de Oro_Género Ficción_,libro-el-azul-del-mar-en-los-mapas_autor-karlos-de-oro_genero-ficcion_,https://editoriallarueca.com/wp-content/uploads/Libro-El-azul-del-mar-en-los-mapas_Autor-Karlos-de-Oro_Genero-Ficcion_.jpg,,image/jpeg,1417,1984,Libro-El-azul-del-mar-en-los-mapas_Autor-Karlos-de-Oro_Genero-Ficcion_.jpg
