bookCandidateKey,bookTitle,sourceWpPostId,authorNames,attachmentId,attachmentUrl,filename,attachmentTitle,width,height,aspectRatio,score,confidence,reasons
book:mariposas en el jardin,Mariposas en el jardín,1616,Sandra Sepúlveda López,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:mariposas en el jardin,Mariposas en el jardín,1616,Sandra Sepúlveda López,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:metodo sah g maes 36 caminos de curacion para la mente el cuerpo y el espiritual,"Método Sah-G-Maes - 36 caminos de curación para la mente, el cuerpo y el espiritual",1633,Malva Luz,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:metodo sah g maes 36 caminos de curacion para la mente el cuerpo y el espiritual,"Método Sah-G-Maes - 36 caminos de curación para la mente, el cuerpo y el espiritual",1633,Malva Luz,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:metodo sah g maes 36 caminos de curacion para la mente el cuerpo y el espiritual,"Método Sah-G-Maes - 36 caminos de curación para la mente, el cuerpo y el espiritual",1633,Malva Luz,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:metodo sah g maes 36 caminos de curacion para la mente el cuerpo y el espiritual,"Método Sah-G-Maes - 36 caminos de curación para la mente, el cuerpo y el espiritual",1633,Malva Luz,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:metodo sah g maes 36 caminos de curacion para la mente el cuerpo y el espiritual,"Método Sah-G-Maes - 36 caminos de curación para la mente, el cuerpo y el espiritual",1633,Malva Luz,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el musical como vehiculo de aprendizaje,EL MUSICAL COMO VEHÍCULO DE APRENDIZAJE,1644,Sara Sánchez Prieto,2992,https://editoriallarueca.com/wp-content/uploads/Libro_El-musical-como-vehiculo-de-aprendizaje_Autora_Sara-Sanchez-Prieto_Genero-ANC-Editorial-la-Rueca.jpg,Libro_El-musical-como-vehiculo-de-aprendizaje_Autora_Sara-Sanchez-Prieto_Genero-ANC-Editorial-la-Rueca.jpg,978-84-19865-97-7_cub,1181,1654,0.714,80,high,filename contiene el titulo del libro | filename/title contiene señal de portada: libro | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el musical como vehiculo de aprendizaje,EL MUSICAL COMO VEHÍCULO DE APRENDIZAJE,1644,Sara Sánchez Prieto,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el musical como vehiculo de aprendizaje,EL MUSICAL COMO VEHÍCULO DE APRENDIZAJE,1644,Sara Sánchez Prieto,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el musical como vehiculo de aprendizaje,EL MUSICAL COMO VEHÍCULO DE APRENDIZAJE,1644,Sara Sánchez Prieto,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el musical como vehiculo de aprendizaje,EL MUSICAL COMO VEHÍCULO DE APRENDIZAJE,1644,Sara Sánchez Prieto,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:entre lineas reflejos de un tiempo convulso,"Entre líneas, reflejos de un tiempo convulso",1649,Juan Antonio Valero Casado,2991,https://editoriallarueca.com/wp-content/uploads/Libro_Entre-lineas-reflejos-de-un-tiempo-convulso_Autor_Juan-Antonio-Valero-Casado_Genero-DN-Editorioal-La-Rueca.jpg,Libro_Entre-lineas-reflejos-de-un-tiempo-convulso_Autor_Juan-Antonio-Valero-Casado_Genero-DN-Editorioal-La-Rueca.jpg,cub3_Reflejos,1103,1701,0.648,50,medium,filename contiene el titulo del libro | filename/title contiene señal de portada: libro | proporcion vertical compatible con portada | dimensiones razonables para cover | contiene señal de foto de autor: autor
book:entre lineas reflejos de un tiempo convulso,"Entre líneas, reflejos de un tiempo convulso",1649,Juan Antonio Valero Casado,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:entre lineas reflejos de un tiempo convulso,"Entre líneas, reflejos de un tiempo convulso",1649,Juan Antonio Valero Casado,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:entre lineas reflejos de un tiempo convulso,"Entre líneas, reflejos de un tiempo convulso",1649,Juan Antonio Valero Casado,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:entre lineas reflejos de un tiempo convulso,"Entre líneas, reflejos de un tiempo convulso",1649,Juan Antonio Valero Casado,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:pajaro en el alambre,Pájaro en el alambre,1681,Guillermo Martínez Schrem,2985,https://editoriallarueca.com/wp-content/uploads/Libro_Pajaro-en-el-Alambre_Autor_Guillermo-M.-Schrem_Genero-FA-Editorial-la-Rueca.jpg,Libro_Pajaro-en-el-Alambre_Autor_Guillermo-M.-Schrem_Genero-FA-Editorial-la-Rueca-scaled.jpg,979-13-87525-20-0_cub,1747,2560,0.682,50,medium,filename contiene el titulo del libro | filename/title contiene señal de portada: libro | proporcion vertical compatible con portada | dimensiones razonables para cover | contiene señal de foto de autor: autor
book:pajaro en el alambre,Pájaro en el alambre,1681,Guillermo Martínez Schrem,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:pajaro en el alambre,Pájaro en el alambre,1681,Guillermo Martínez Schrem,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:pajaro en el alambre,Pájaro en el alambre,1681,Guillermo Martínez Schrem,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:pajaro en el alambre,Pájaro en el alambre,1681,Guillermo Martínez Schrem,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de los rollos del mar muerto a los de rodrigo de lares tomo 2,DE LOS ROLLOS DEL MAR MUERTO A LOS DE RODRIGO DE LARES  -TOMO 2-,1686,Antonio Valdeavero Ponce,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de los rollos del mar muerto a los de rodrigo de lares tomo 2,DE LOS ROLLOS DEL MAR MUERTO A LOS DE RODRIGO DE LARES  -TOMO 2-,1686,Antonio Valdeavero Ponce,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de los rollos del mar muerto a los de rodrigo de lares tomo 2,DE LOS ROLLOS DEL MAR MUERTO A LOS DE RODRIGO DE LARES  -TOMO 2-,1686,Antonio Valdeavero Ponce,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de los rollos del mar muerto a los de rodrigo de lares tomo 2,DE LOS ROLLOS DEL MAR MUERTO A LOS DE RODRIGO DE LARES  -TOMO 2-,1686,Antonio Valdeavero Ponce,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de los rollos del mar muerto a los de rodrigo de lares tomo 2,DE LOS ROLLOS DEL MAR MUERTO A LOS DE RODRIGO DE LARES  -TOMO 2-,1686,Antonio Valdeavero Ponce,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:otros oficios en moralzarzal,Otros Oficios en Moralzarzal,1712,Antonio López Hurtado (Zárate),2988,https://editoriallarueca.com/wp-content/uploads/Libro_Otros-Oficios-en-Moralzarzal_Autor_Antonio-Lopez-Hurtado_genero-GP-Editorial-la-Rueca.jpg,Libro_Otros-Oficios-en-Moralzarzal_Autor_Antonio-Lopez-Hurtado_genero-GP-Editorial-la-Rueca.jpg,979-13-87525-17-0_cub,1184,1710,0.692,50,medium,filename contiene el titulo del libro | filename/title contiene señal de portada: libro | proporcion vertical compatible con portada | dimensiones razonables para cover | contiene señal de foto de autor: autor
book:otros oficios en moralzarzal,Otros Oficios en Moralzarzal,1712,Antonio López Hurtado (Zárate),1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:otros oficios en moralzarzal,Otros Oficios en Moralzarzal,1712,Antonio López Hurtado (Zárate),1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:otros oficios en moralzarzal,Otros Oficios en Moralzarzal,1712,Antonio López Hurtado (Zárate),1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:otros oficios en moralzarzal,Otros Oficios en Moralzarzal,1712,Antonio López Hurtado (Zárate),1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:libero mi alma con 131 angeles,Libero Mi Alma con 131 Ángeles,1722,Javier Galván Macarrón,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:libero mi alma con 131 angeles,Libero Mi Alma con 131 Ángeles,1722,Javier Galván Macarrón,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:libero mi alma con 131 angeles,Libero Mi Alma con 131 Ángeles,1722,Javier Galván Macarrón,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:libero mi alma con 131 angeles,Libero Mi Alma con 131 Ángeles,1722,Javier Galván Macarrón,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:libero mi alma con 131 angeles,Libero Mi Alma con 131 Ángeles,1722,Javier Galván Macarrón,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:monasterio de san lorenzo de el escorial una visita interior,Monasterio de  San Lorenzo de El Escorial – Una visita interior,1730,Santiago Javier García González,2987,https://editoriallarueca.com/wp-content/uploads/Libro_Monasterio-de-San-Lorenzo-de-El-Escorial-–-Una-visita-interior_Autor_Santiago-Garcia-Gonzalez_Genero-WTGC_Editorial-la-Rueca.jpg,Libro_Monasterio-de-San-Lorenzo-de-El-Escorial-–-Una-visita-interior_Autor_Santiago-Garcia-Gonzalez_Genero-WTGC_Editorial-la-Rueca.jpg,979-13-87525-23-1_cub,1270,1937,0.656,50,medium,filename contiene el titulo del libro | filename/title contiene señal de portada: libro | proporcion vertical compatible con portada | dimensiones razonables para cover | contiene señal de foto de autor: autor
book:monasterio de san lorenzo de el escorial una visita interior,Monasterio de  San Lorenzo de El Escorial – Una visita interior,1730,Santiago Javier García González,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:monasterio de san lorenzo de el escorial una visita interior,Monasterio de  San Lorenzo de El Escorial – Una visita interior,1730,Santiago Javier García González,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:monasterio de san lorenzo de el escorial una visita interior,Monasterio de  San Lorenzo de El Escorial – Una visita interior,1730,Santiago Javier García González,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:monasterio de san lorenzo de el escorial una visita interior,Monasterio de  San Lorenzo de El Escorial – Una visita interior,1730,Santiago Javier García González,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:compendio sobre los ejercicios y el arte militar reunido en tres libros,Compendio sobre los ejercicios y el arte militar reunido en tres libros,1744,Elena Miramontes Seijas,2997,https://editoriallarueca.com/wp-content/uploads/Libro_Compendio-sobre-los-ejercicios-y-el-arte-militar-reunido-en-tres-libros_Traduccion_-Elena-Miramontes_Genero-HB-Editorial-la-Rueca.jpg,Libro_Compendio-sobre-los-ejercicios-y-el-arte-militar-reunido-en-tres-libros_Traduccion_-Elena-Miramontes_Genero-HB-Editorial-la-Rueca.jpg,979-13-87525-11-8_cub,500,718,0.696,80,high,filename contiene el titulo del libro | filename/title contiene señal de portada: libro | proporcion vertical compatible con portada | dimensiones razonables para cover
book:compendio sobre los ejercicios y el arte militar reunido en tres libros,Compendio sobre los ejercicios y el arte militar reunido en tres libros,1744,Elena Miramontes Seijas,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:compendio sobre los ejercicios y el arte militar reunido en tres libros,Compendio sobre los ejercicios y el arte militar reunido en tres libros,1744,Elena Miramontes Seijas,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:compendio sobre los ejercicios y el arte militar reunido en tres libros,Compendio sobre los ejercicios y el arte militar reunido en tres libros,1744,Elena Miramontes Seijas,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:compendio sobre los ejercicios y el arte militar reunido en tres libros,Compendio sobre los ejercicios y el arte militar reunido en tres libros,1744,Elena Miramontes Seijas,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el dolor de un alma sin memoria,El dolor de un alma sin memoria,1750,Diego Gómez-Costa,2986,https://editoriallarueca.com/wp-content/uploads/Libro_El-dolor-de-un-alma-sin-memoria_Autor_Diego-Gomez-Costa_Fenero-FA-Editorial-la-Rueca-copia.jpg,Libro_El-dolor-de-un-alma-sin-memoria_Autor_Diego-Gomez-Costa_Fenero-FA-Editorial-la-Rueca-copia.jpg,979-13-87525-25-5_cub,500,793,0.631,50,medium,filename contiene el titulo del libro | filename/title contiene señal de portada: libro | proporcion vertical compatible con portada | dimensiones razonables para cover | contiene señal de foto de autor: autor
book:el dolor de un alma sin memoria,El dolor de un alma sin memoria,1750,Diego Gómez-Costa,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el dolor de un alma sin memoria,El dolor de un alma sin memoria,1750,Diego Gómez-Costa,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el dolor de un alma sin memoria,El dolor de un alma sin memoria,1750,Diego Gómez-Costa,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el dolor de un alma sin memoria,El dolor de un alma sin memoria,1750,Diego Gómez-Costa,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:mano a mano,Mano a Mano,1780,Guillermo M. Schrem,1781,https://editoriallarueca.com/wp-content/uploads/w_MockUp_ManoAMano.jpg,w_MockUp_ManoAMano.jpg,w_MockUp_ManoAMano,500,333,1.502,122,high,filename contiene el titulo del libro | attachment title contiene el titulo del libro | slug contiene el titulo del libro | filename/title contiene señal de portada: mockup | coincide con imagen_destacada_2 del registro legacy | imagen horizontal o panoramica
book:mano a mano,Mano a Mano,1780,Guillermo M. Schrem,1779,https://editoriallarueca.com/wp-content/uploads/w_portada_manoAMano.jpg,w_portada_manoAMano.jpg,979-13-87525-32-3_cub,500,739,0.677,80,high,filename contiene el titulo del libro | filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:mano a mano,Mano a Mano,1780,Guillermo M. Schrem,2983,https://editoriallarueca.com/wp-content/uploads/Libro_Mano-a-Mano_Autor_Guillermo-M.-Schrem_Genero-FA-Editorial-la-Rueca.jpg,Libro_Mano-a-Mano_Autor_Guillermo-M.-Schrem_Genero-FA-Editorial-la-Rueca.jpg,979-13-87525-32-3_cub,500,739,0.677,50,medium,filename contiene el titulo del libro | filename/title contiene señal de portada: libro | proporcion vertical compatible con portada | dimensiones razonables para cover | contiene señal de foto de autor: autor
book:mano a mano,Mano a Mano,1780,Guillermo M. Schrem,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:mano a mano,Mano a Mano,1780,Guillermo M. Schrem,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:perderse encontrarse despertar,"Perderse, Encontrarse, Despertar",1787,Marina Alejandra Domínguez,2982,https://editoriallarueca.com/wp-content/uploads/Libro_-Perderse-Encontrarse-Despertar_Autora_Marina-A.-Dominguez_Genero_Poesia-DC_Editorial-la-Rueca.jpg,Libro_-Perderse-Encontrarse-Despertar_Autora_Marina-A.-Dominguez_Genero_Poesia-DC_Editorial-la-Rueca.jpg,"Perderse, Encontrarse, Despertar - 1",500,700,0.714,148,high,filename contiene el titulo del libro | attachment title contiene el titulo del libro | slug contiene el titulo del libro | filename/title contiene señal de portada: libro | proporcion vertical compatible con portada | dimensiones razonables para cover
book:perderse encontrarse despertar,"Perderse, Encontrarse, Despertar",1787,Marina Alejandra Domínguez,1792,https://editoriallarueca.com/wp-content/uploads/w_perderse.jpg,w_perderse.jpg,"Perderse, Encontrarse, Despertar - 1",500,700,0.714,88,high,attachment title contiene el titulo del libro | slug contiene el titulo del libro | proporcion vertical compatible con portada | dimensiones razonables para cover
book:perderse encontrarse despertar,"Perderse, Encontrarse, Despertar",1787,Marina Alejandra Domínguez,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:perderse encontrarse despertar,"Perderse, Encontrarse, Despertar",1787,Marina Alejandra Domínguez,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:perderse encontrarse despertar,"Perderse, Encontrarse, Despertar",1787,Marina Alejandra Domínguez,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:los mejores cortos de gomez rosas cualquier parecido con la realidad es pura coincidencia,Los mejores cortos de Gómez Rosas (cualquier parecido con la realidad es pura coincidencia),1798,Manuel Gómez Rosas,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:los mejores cortos de gomez rosas cualquier parecido con la realidad es pura coincidencia,Los mejores cortos de Gómez Rosas (cualquier parecido con la realidad es pura coincidencia),1798,Manuel Gómez Rosas,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
